Date,Open,High,Low,Close,Adj Close,Volume
1992-10-30,10.000000,10.000000,10.000000,10.000000,3.451442,0
1992-11-02,10.000000,10.000000,10.000000,10.000000,3.451442,0
1992-11-03,9.950000,9.950000,9.950000,9.950000,3.434185,0
1992-11-04,9.900000,9.900000,9.900000,9.900000,3.416928,0
1992-11-05,9.920000,9.920000,9.920000,9.920000,3.423830,0
1992-11-06,9.890000,9.890000,9.890000,9.890000,3.413477,0
1992-11-09,9.910000,9.910000,9.910000,9.910000,3.420380,0
1992-11-10,9.890000,9.890000,9.890000,9.890000,3.413477,0
1992-11-11,9.920000,9.920000,9.920000,9.920000,3.423830,0
1992-11-12,9.930000,9.930000,9.930000,9.930000,3.427282,0
1992-11-13,9.930000,9.930000,9.930000,9.930000,3.427282,0
1992-11-16,9.880000,9.880000,9.880000,9.880000,3.410026,0
1992-11-17,9.840000,9.840000,9.840000,9.840000,3.396220,0
1992-11-18,9.930000,9.930000,9.930000,9.930000,3.427282,0
1992-11-19,9.940000,9.940000,9.940000,9.940000,3.430733,0
1992-11-20,10.010000,10.010000,10.010000,10.010000,3.454895,0
1992-11-23,9.980000,9.980000,9.980000,9.980000,3.444539,0
1992-11-24,10.030000,10.030000,10.030000,10.030000,3.461796,0
1992-11-25,10.100000,10.100000,10.100000,10.100000,3.485958,0
1992-11-27,10.130000,10.130000,10.130000,10.130000,3.496313,0
1992-11-30,10.190000,10.190000,10.190000,10.190000,3.517020,0
1992-12-01,10.180000,10.180000,10.180000,10.180000,3.513568,0
1992-12-02,10.160000,10.160000,10.160000,10.160000,3.506664,0
1992-12-03,10.160000,10.160000,10.160000,10.160000,3.506664,0
1992-12-04,10.220000,10.220000,10.220000,10.220000,3.527375,0
1992-12-07,10.280000,10.280000,10.280000,10.280000,3.548084,0
1992-12-08,10.330000,10.330000,10.330000,10.330000,3.565341,0
1992-12-09,10.300000,10.300000,10.300000,10.300000,3.554986,0
1992-12-10,10.290000,10.290000,10.290000,10.290000,3.551535,0
1992-12-11,10.270000,10.270000,10.270000,10.270000,3.544630,0
1992-12-14,10.260000,10.260000,10.260000,10.260000,3.541182,0
1992-12-15,10.250000,10.250000,10.250000,10.250000,3.537729,0
1992-12-16,10.230000,10.230000,10.230000,10.230000,3.530827,0
1992-12-17,10.310000,10.310000,10.310000,10.310000,3.558438,0
1992-12-18,10.420000,10.420000,10.420000,10.420000,3.596404,0
1992-12-21,10.400000,10.400000,10.400000,10.400000,3.589500,0
1992-12-22,10.410000,10.410000,10.410000,10.410000,3.592954,0
1992-12-23,10.410000,10.410000,10.410000,10.410000,3.592954,0
1992-12-24,10.430000,10.430000,10.430000,10.430000,3.599855,0
1992-12-28,10.410000,10.410000,10.410000,10.410000,3.592954,0
1992-12-29,10.310000,10.310000,10.310000,10.310000,3.582528,0
1992-12-30,10.340000,10.340000,10.340000,10.340000,3.592953,0
1992-12-31,10.300000,10.300000,10.300000,10.300000,3.579052,0
1993-01-04,10.320000,10.320000,10.320000,10.320000,3.586002,0
1993-01-05,10.320000,10.320000,10.320000,10.320000,3.586002,0
1993-01-06,10.380000,10.380000,10.380000,10.380000,3.606852,0
1993-01-07,10.280000,10.280000,10.280000,10.280000,3.572103,0
1993-01-08,10.220000,10.220000,10.220000,10.220000,3.551255,0
1993-01-11,10.260000,10.260000,10.260000,10.260000,3.565152,0
1993-01-12,10.270000,10.270000,10.270000,10.270000,3.568627,0
1993-01-13,10.320000,10.320000,10.320000,10.320000,3.586002,0
1993-01-14,10.380000,10.380000,10.380000,10.380000,3.606852,0
1993-01-15,10.400000,10.400000,10.400000,10.400000,3.613802,0
1993-01-18,10.430000,10.430000,10.430000,10.430000,3.624225,0
1993-01-19,10.440000,10.440000,10.440000,10.440000,3.627699,0
1993-01-20,10.390000,10.390000,10.390000,10.390000,3.610327,0
1993-01-21,10.430000,10.430000,10.430000,10.430000,3.624225,0
1993-01-22,10.450000,10.450000,10.450000,10.450000,3.631174,0
1993-01-25,10.560000,10.560000,10.560000,10.560000,3.669399,0
1993-01-26,10.590000,10.590000,10.590000,10.590000,3.679822,0
1993-01-27,10.550000,10.550000,10.550000,10.550000,3.665922,0
1993-01-28,10.570000,10.570000,10.570000,10.570000,3.672871,0
1993-01-29,10.580000,10.580000,10.580000,10.580000,3.676346,0
1993-02-01,10.680000,10.680000,10.680000,10.680000,3.711095,0
1993-02-02,10.720000,10.720000,10.720000,10.720000,3.724997,0
1993-02-03,10.830000,10.830000,10.830000,10.830000,3.763218,0
1993-02-04,10.950000,10.950000,10.950000,10.950000,3.804915,0
1993-02-05,10.960000,10.960000,10.960000,10.960000,3.808392,0
1993-02-08,10.970000,10.970000,10.970000,10.970000,3.811867,0
1993-02-09,10.910000,10.910000,10.910000,10.910000,3.791016,0
1993-02-10,10.910000,10.910000,10.910000,10.910000,3.791016,0
1993-02-11,10.950000,10.950000,10.950000,10.950000,3.804915,0
1993-02-12,10.880000,10.880000,10.880000,10.880000,3.780591,0
1993-02-16,10.660000,10.660000,10.660000,10.660000,3.704146,0
1993-02-17,10.670000,10.670000,10.670000,10.670000,3.707619,0
1993-02-18,10.630000,10.630000,10.630000,10.630000,3.693721,0
1993-02-19,10.770000,10.770000,10.770000,10.770000,3.742372,0
1993-02-22,10.860000,10.860000,10.860000,10.860000,3.773641,0
1993-02-23,10.800000,10.800000,10.800000,10.800000,3.752793,0
1993-02-24,10.890000,10.890000,10.890000,10.890000,3.784066,0
1993-02-25,10.930000,10.930000,10.930000,10.930000,3.797965,0
1993-02-26,10.940000,10.940000,10.940000,10.940000,3.801439,0
1993-03-01,10.910000,10.910000,10.910000,10.910000,3.791016,0
1993-03-02,11.040000,11.040000,11.040000,11.040000,3.836190,0
1993-03-03,11.070000,11.070000,11.070000,11.070000,3.846612,0
1993-03-04,11.050000,11.050000,11.050000,11.050000,3.839665,0
1993-03-05,11.020000,11.020000,11.020000,11.020000,3.829239,0
1993-03-08,11.210000,11.210000,11.210000,11.210000,3.895260,0
1993-03-09,11.230000,11.230000,11.230000,11.230000,3.902210,0
1993-03-10,11.250000,11.250000,11.250000,11.250000,3.909161,0
1993-03-11,11.170000,11.170000,11.170000,11.170000,3.881360,0
1993-03-12,11.070000,11.070000,11.070000,11.070000,3.846612,0
1993-03-15,11.120000,11.120000,11.120000,11.120000,3.863987,0
1993-03-16,11.160000,11.160000,11.160000,11.160000,3.877889,0
1993-03-17,11.100000,11.100000,11.100000,11.100000,3.857038,0
1993-03-18,11.200000,11.200000,11.200000,11.200000,3.891786,0
1993-03-19,11.200000,11.200000,11.200000,11.200000,3.891786,0
1993-03-22,11.180000,11.180000,11.180000,11.180000,3.884835,0
1993-03-23,11.180000,11.180000,11.180000,11.180000,3.884835,0
1993-03-24,11.110000,11.110000,11.110000,11.110000,3.884837,0
1993-03-25,11.170000,11.170000,11.170000,11.170000,3.905815,0
1993-03-26,11.130000,11.130000,11.130000,11.130000,3.891828,0
1993-03-29,11.190000,11.190000,11.190000,11.190000,3.912809,0
1993-03-30,11.180000,11.180000,11.180000,11.180000,3.909313,0
1993-03-31,11.170000,11.170000,11.170000,11.170000,3.905815,0
1993-04-01,11.160000,11.160000,11.160000,11.160000,3.902320,0
1993-04-02,11.020000,11.020000,11.020000,11.020000,3.853367,0
1993-04-05,11.090000,11.090000,11.090000,11.090000,3.877841,0
1993-04-06,11.130000,11.130000,11.130000,11.130000,3.891828,0
1993-04-07,11.190000,11.190000,11.190000,11.190000,3.912809,0
1993-04-08,11.190000,11.190000,11.190000,11.190000,3.912809,0
1993-04-12,11.330000,11.330000,11.330000,11.330000,3.961763,0
1993-04-13,11.370000,11.370000,11.370000,11.370000,3.975752,0
1993-04-14,11.380000,11.380000,11.380000,11.380000,3.979248,0
1993-04-15,11.370000,11.370000,11.370000,11.370000,3.975752,0
1993-04-16,11.460000,11.460000,11.460000,11.460000,4.007219,0
1993-04-19,11.400000,11.400000,11.400000,11.400000,3.986239,0
1993-04-20,11.300000,11.300000,11.300000,11.300000,3.951274,0
1993-04-21,11.220000,11.220000,11.220000,11.220000,3.923300,0
1993-04-22,11.150000,11.150000,11.150000,11.150000,3.898823,0
1993-04-23,11.090000,11.090000,11.090000,11.090000,3.877841,0
1993-04-26,10.970000,10.970000,10.970000,10.970000,3.835884,0
1993-04-27,11.050000,11.050000,11.050000,11.050000,3.863856,0
1993-04-28,11.070000,11.070000,11.070000,11.070000,3.870848,0
1993-04-29,11.100000,11.100000,11.100000,11.100000,3.881340,0
1993-04-30,11.120000,11.120000,11.120000,11.120000,3.888333,0
1993-05-03,11.160000,11.160000,11.160000,11.160000,3.902320,0
1993-05-04,11.210000,11.210000,11.210000,11.210000,3.919801,0
1993-05-05,11.180000,11.180000,11.180000,11.180000,3.909313,0
1993-05-06,11.150000,11.150000,11.150000,11.150000,3.898823,0
1993-05-07,11.110000,11.110000,11.110000,11.110000,3.884837,0
1993-05-10,11.130000,11.130000,11.130000,11.130000,3.891828,0
1993-05-11,11.190000,11.190000,11.190000,11.190000,3.912809,0
1993-05-12,11.230000,11.230000,11.230000,11.230000,3.926796,0
